,DATE,GDP,EXCH,STOCK,GOLD,SP500 (Percent change from a year ago),10Y Rate - 3M TBill,10Y Rate (Percent change from a year ago,3M TBill (Percent Change from a year ago),6M TBill - FF,1Y Rate - FF,5Y Rate - FF,10Y Rate - FF,Composite Leading Indicator,Recession State
549,1994-04-28,5.5,1.5075,731.69,373.35,0.0126895,3.04,18.87417,39.86486,0.59,1.3,2.76,3.17,100.9843,0
550,1994-04-29,5.5,1.5118,733.84,376.45,0.0126895,3.04,18.87417,39.86486,0.59,1.3,2.76,3.17,100.9843,0
551,1994-04-08,5.5,1.5387,720.18,377.5,0.022262347999999998,2.76,27.017540000000004,48.34437,0.41,1.08,2.4,2.76,100.8791,0
552,1994-04-11,5.5,1.6105,766.08,383.8,-0.00406144,2.67,39.16084,70.64516,0.43,1.26,2.44,2.67,100.5959,0
553,1994-10-31,4.7,1.635,777.49,383.85,-0.00406144,2.67,39.16084,70.64516,0.43,1.26,2.44,2.67,100.5959,0
554,1995-01-30,1.4,1.5935,751.83,375.9,0.02192629,1.7,26.00671,77.53846,0.11,0.78,1.45,1.56,99.87657,0
555,1995-01-31,1.4,1.5815,755.2,374.9,0.02192629,1.7,26.00671,77.53846,0.11,0.78,1.45,1.56,99.87657,0
556,1995-01-02,1.4,1.5805,758.31,376.25,0.02192629,1.7,26.00671,77.53846,0.11,0.78,1.45,1.56,99.87657,0
557,1995-01-03,1.4,1.5843,791.87,375.7,0.06325866200000001,1.47,12.3053,63.71429000000001,-0.09,0.45,1.06,1.22,99.55536,0
558,1995-01-05,1.4,1.618,841.63,387.2,0.161698825,0.96,-7.10306,36.95652000000001,-0.34,-0.03,0.39,0.61,99.02393000000001,0
559,1995-01-06,1.4,1.5945,868.82,383.5,0.185827672,0.7,-12.71186,32.1256,-0.58,-0.36,-0.07,0.17,98.8694,0
560,1995-01-08,1.4,1.5992,991.11,382.85,0.20435550600000002,1.09,-9.94475,20.53571,-0.33,0.0,0.49,0.74,98.72576,0
561,1995-01-09,1.4,1.5533,1019.47,381.5,0.23944235100000005,0.92,-16.17251,14.28571,-0.5,-0.21,0.18,0.37,98.67704,0
562,1995-01-11,1.4,1.5778,1040.5,381.95,0.291794104,0.57,-25.125629999999997,1.32325,-0.53,-0.37,-0.1,0.13,98.61674000000001,0
563,1995-01-12,1.4,1.536,1055.31,386.2,0.35013950200000005,0.57,-26.81992,-8.21429,-0.47,-0.38,-0.17,0.02,98.63447,0
564,1995-04-05,1.2,1.6185,846.75,390.1,0.161698825,0.96,-7.10306,36.95652000000001,-0.34,-0.03,0.39,0.61,99.02393000000001,0
565,1995-04-08,1.2,1.6073,991.09,384.0,0.20435550600000002,1.09,-9.94475,20.53571,-0.33,0.0,0.49,0.74,98.72576,0
566,1995-07-31,3.5,1.598,1001.21,383.35,0.20435550600000002,1.09,-9.94475,20.53571,-0.33,0.0,0.49,0.74,98.72576,0
567,1995-10-30,2.7,1.5775,1039.69,382.15,0.291794104,0.57,-25.125629999999997,1.32325,-0.53,-0.37,-0.1,0.13,98.61674000000001,0
568,1995-10-31,2.7,1.5807,1036.06,382.65,0.291794104,0.57,-25.125629999999997,1.32325,-0.53,-0.37,-0.1,0.13,98.61674000000001,0
569,1996-01-01,3.0,1.5550000000000002,1055.39,388.4333333333333,0.320623321,0.65,-27.5641,-12.434330000000001,-0.64,-0.56,-0.28,0.01,98.6989,0
570,1996-01-29,3.0,1.5063,1042.51,404.5,0.347817065,0.98,-23.701729999999998,-16.29116,-0.45,-0.31,0.13,0.55,98.81811,0
571,1996-01-30,3.0,1.5037,1051.3,406.55,0.347817065,0.98,-23.701729999999998,-16.29116,-0.45,-0.31,0.13,0.55,98.81811,0
572,1996-01-31,3.0,1.5096,1059.79,405.55,0.347817065,0.98,-23.701729999999998,-16.29116,-0.45,-0.31,0.13,0.55,98.81811,0
573,1996-01-02,3.0,1.5132,1069.46,409.1,0.347817065,0.98,-23.701729999999998,-16.29116,-0.45,-0.31,0.13,0.55,98.81811,0
574,1996-01-03,3.0,1.5273,1086.08,398.35,0.312115989,1.31,-13.45354,-13.43805,-0.35,0.05,0.67,0.98,98.97587,0
575,1996-01-04,3.0,1.5244,1106.57,394.2,0.274182434,1.56,-8.06223,-12.389380000000001,-0.16,0.27,1.03,1.24,99.13965999999999,0
576,1996-01-05,3.0,1.4948,1199.66,392.3,0.262347034,1.72,0.89955,-11.46384,-0.12,0.37,1.22,1.47,99.29243000000001,0
577,1996-01-07,3.0,1.5545,1197.45,381.55,0.15555196699999999,1.72,9.74441,-4.98155,-0.1,0.4,1.18,1.41,99.50304,0
578,1996-01-08,3.0,1.5572,1098.85,386.25,0.185240829,1.59,2.30061,-6.48148,-0.09,0.44,1.16,1.41,99.57205,0
579,1996-01-10,3.0,1.564,1221.51,378.65,0.203355521,1.54,8.42975,-5.49242,-0.13,0.28,1.0,1.26,99.70666999999999,0
580,1996-01-11,3.0,1.6358,1221.78,377.6,0.235319799,1.17,4.69799,-6.15672,-0.24,0.11,0.66,0.89,99.78475,0
581,1996-04-01,6.8,1.5463,1029.82,394.25,0.320623321,0.65,-27.5641,-12.434330000000001,-0.64,-0.56,-0.28,0.01,98.6989,0
582,1996-04-04,6.8,1.5295,1118.21,393.75,0.274182434,1.56,-8.06223,-12.389380000000001,-0.16,0.27,1.03,1.24,99.13965999999999,0
583,1996-04-29,6.8,1.5094,1188.2,390.85,0.262347034,1.72,0.89955,-11.46384,-0.12,0.37,1.22,1.47,99.29243000000001,0
584,1996-04-30,6.8,1.505,1190.52,391.3,0.262347034,1.72,0.89955,-11.46384,-0.12,0.37,1.22,1.47,99.29243000000001,0
585,1996-04-07,6.8,1.55545,1169.975,381.0,0.15555196699999999,1.72,9.74441,-4.98155,-0.1,0.4,1.18,1.41,99.50304,0
586,1996-04-10,6.8,1.5623,1247.56,380.7,0.203355521,1.54,8.42975,-5.49242,-0.13,0.28,1.0,1.26,99.70666999999999,0
587,1996-07-29,3.6,1.557,1066.47,384.5,0.185240829,1.59,2.30061,-6.48148,-0.09,0.44,1.16,1.41,99.57205,0
588,1996-07-30,3.6,1.5558,1071.95,384.8,0.185240829,1.59,2.30061,-6.48148,-0.09,0.44,1.16,1.41,99.57205,0
589,1996-07-31,3.6,1.5556,1080.59,385.3,0.185240829,1.59,2.30061,-6.48148,-0.09,0.44,1.16,1.41,99.57205,0
590,1996-10-28,4.2,1.6122,1215.89,382.9,0.235319799,1.17,4.69799,-6.15672,-0.24,0.11,0.66,0.89,99.78475,0
591,1996-10-29,4.2,1.6099,1203.05,381.7,0.235319799,1.17,4.69799,-6.15672,-0.24,0.11,0.66,0.89,99.78475,0
592,1996-10-30,4.2,1.6326,1206.23,379.7,0.235319799,1.17,4.69799,-6.15672,-0.24,0.11,0.66,0.89,99.78475,0
593,1996-10-31,4.2,1.6278,1221.51,379.5,0.235319799,1.17,4.69799,-6.15672,-0.24,0.11,0.66,0.89,99.78475,0
594,1997-01-01,2.6,1.69965,1285.865,367.45,0.24706227,1.55,16.106189999999998,0.6,-0.15,0.36,1.08,1.33,99.96609000000001,0
595,1997-01-27,2.6,1.624,1352.81,353.6,0.22916217600000002,1.41,12.04188,3.7267099999999997,-0.13,0.33,1.0,1.23,100.0881,0
596,1997-01-28,2.6,1.6155,1354.37,353.7,0.22916217600000002,1.41,12.04188,3.7267099999999997,-0.13,0.33,1.0,1.23,100.0881,0
597,1997-01-29,2.6,1.6207,1355.17,351.1,0.22916217600000002,1.41,12.04188,3.7267099999999997,-0.13,0.33,1.0,1.23,100.0881,0
598,1997-01-30,2.6,1.6183,1371.02,349.25,0.22916217600000002,1.41,12.04188,3.7267099999999997,-0.13,0.33,1.0,1.23,100.0881,0
599,1997-01-31,2.6,1.6012,1379.85,345.5,0.22916217600000002,1.41,12.04188,3.7267099999999997,-0.13,0.33,1.0,1.23,100.0881,0
600,1997-01-04,2.6,1.6485,1216.93,350.0,0.180416274,1.73,6.15385,4.24242,-0.14,0.44,1.21,1.34,100.3582,0
601,1997-01-05,2.6,1.6238,1270.5,339.25,0.259909563,1.66,-0.14859,0.5976100000000001,-0.2,0.33,1.03,1.18,100.4947,0
602,1997-01-07,2.6,1.6574,1438.25,333.7,0.436629559,1.17,-8.73362,-1.94175,-0.4,-0.02,0.56,0.66,100.7348,0
603,1997-01-08,2.6,1.6348,1594.33,324.1,0.39922738,1.16,-5.997000000000001,1.7821799999999999,-0.35,0.01,0.61,0.74,100.8137,0
604,1997-01-09,2.6,1.605,1602.705,324.5,0.388424609,1.26,-9.05109,-2.75049,-0.45,-0.06,0.52,0.62,100.865,0
605,1997-01-10,2.6,1.6145,1690.3,337.15,0.35597183,1.06,-7.9268300000000025,-0.4008,-0.41,-0.07,0.4,0.5,100.8915,0
606,1997-01-12,2.6,1.6825,1630.72,294.35,0.29481332,0.65,-7.77778,5.09165,-0.26,-0.04,0.21,0.25,100.853,0
607,1997-04-04,6.8,1.6389,1236.73,347.4,0.180416274,1.73,6.15385,4.24242,-0.14,0.44,1.21,1.34,100.3582,0
608,1997-04-28,6.8,1.6232,1217.03,340.2,0.259909563,1.66,-0.14859,0.5976100000000001,-0.2,0.33,1.03,1.18,100.4947,0
609,1997-04-29,6.8,1.6312,1242.63,339.25,0.259909563,1.66,-0.14859,0.5976100000000001,-0.2,0.33,1.03,1.18,100.4947,0
610,1997-04-30,6.8,1.62,1260.76,340.15,0.259909563,1.66,-0.14859,0.5976100000000001,-0.2,0.33,1.03,1.18,100.4947,0
611,1997-04-07,6.8,1.68775,1469.175,324.45,0.436629559,1.17,-8.73362,-1.94175,-0.4,-0.02,0.56,0.66,100.7348,0
612,1997-04-09,6.8,1.5855,1624.63,321.7,0.388424609,1.26,-9.05109,-2.75049,-0.45,-0.06,0.52,0.62,100.865,0
613,1997-04-12,6.8,1.6705,1613.42,289.35,0.29481332,0.65,-7.77778,5.09165,-0.26,-0.04,0.21,0.25,100.853,0
614,1997-07-28,5.1,1.6292,1563.53,325.75,0.39922738,1.16,-5.997000000000001,1.7821799999999999,-0.35,0.01,0.61,0.74,100.8137,0
615,1997-07-29,5.1,1.6275,1572.32,326.55,0.39922738,1.16,-5.997000000000001,1.7821799999999999,-0.35,0.01,0.61,0.74,100.8137,0
616,1997-07-30,5.1,1.621,1588.05,327.55,0.39922738,1.16,-5.997000000000001,1.7821799999999999,-0.35,0.01,0.61,0.74,100.8137,0
617,1997-07-31,5.1,1.6388,1593.81,326.35,0.39922738,1.16,-5.997000000000001,1.7821799999999999,-0.35,0.01,0.61,0.74,100.8137,0
618,1997-10-27,3.5,1.6548,1535.09,311.8,0.276278766,0.74,-5.76923,2.18688,-0.35,-0.09,0.26,0.33,100.8885,0
619,1997-10-28,3.5,1.6756,1603.02,312.35,0.276278766,0.74,-5.76923,2.18688,-0.35,-0.09,0.26,0.33,100.8885,0
620,1997-10-29,3.5,1.6721,1602.75,313.5,0.276278766,0.74,-5.76923,2.18688,-0.35,-0.09,0.26,0.33,100.8885,0
621,1997-10-30,3.5,1.6655,1570.41,316.75,0.276278766,0.74,-5.76923,2.18688,-0.35,-0.09,0.26,0.33,100.8885,0
622,1997-10-31,3.5,1.6786,1593.61,311.4,0.276278766,0.74,-5.76923,2.18688,-0.35,-0.09,0.26,0.33,100.8885,0
623,1998-01-01,4.1,1.6422,1575.94,288.73333333333335,0.257289029,0.5,-14.939020000000001,0.19881,-0.53,-0.27,-0.1,0.03,100.8028,0
624,1998-01-26,4.1,1.6525,1561.46,302.75,0.282255539,0.48,-13.23988,1.59681,-0.44,-0.22,-0.04,0.05,100.7375,0
625,1998-01-27,4.1,1.6474,1578.9,298.9,0.282255539,0.48,-13.23988,1.59681,-0.44,-0.22,-0.04,0.05,100.7375,0
626,1998-01-28,4.1,1.643,1610.82,300.0,0.282255539,0.48,-13.23988,1.59681,-0.44,-0.22,-0.04,0.05,100.7375,0
627,1998-01-29,4.1,1.64,1619.49,302.5,0.282255539,0.48,-13.23988,1.59681,-0.44,-0.22,-0.04,0.05,100.7375,0
628,1998-01-30,4.1,1.6325,1619.36,304.85,0.282255539,0.48,-13.23988,1.59681,-0.44,-0.22,-0.04,0.05,100.7375,0
629,1998-01-04,4.1,1.6740000000000002,1847.66,301.0,0.455892556,0.69,-18.69565,-4.06977,-0.39,-0.08,0.15,0.18,100.5101,0
630,1998-01-05,4.1,1.6675,1873.44,306.9,0.33049250399999996,0.65,-15.625,-0.9901,-0.35,-0.03,0.16,0.18,100.3448,0
631,1998-01-06,4.1,1.6392,1746.82,288.75,0.264866654,0.52,-15.384620000000002,1.0142,-0.44,-0.2,-0.08,-0.11,100.1567,0
632,1998-01-07,4.1,1.6616,1914.46,296.8,0.249964876,0.5,-12.918660000000001,-1.7821799999999999,-0.51,-0.22,-0.11,-0.11,99.97666,0
633,1998-01-09,4.1,1.6740000000000002,1575.09,279.0,0.089240358,0.2,-21.990370000000002,-6.868689999999999,-0.88,-0.83,-0.92,-0.74,99.73416,0
634,1998-01-10,4.1,1.7045,1612.33,297.6,0.085485092,0.57,-25.0,-20.32193,-1.02,-0.97,-0.9,-0.56,99.73281,0
635,1998-01-12,4.1,1.6540000000000001,2003.75,293.3,0.236582603,0.26,-19.96558,-14.922479999999998,-0.28,-0.2,-0.27,-0.08,99.97964,0
636,1998-04-27,3.8,1.6733,1820.31,309.65,0.33049250399999996,0.65,-15.625,-0.9901,-0.35,-0.03,0.16,0.18,100.3448,0
637,1998-04-28,3.8,1.6673,1831.77,308.45,0.33049250399999996,0.65,-15.625,-0.9901,-0.35,-0.03,0.16,0.18,100.3448,0
638,1998-04-29,3.8,1.6702,1851.64,308.25,0.33049250399999996,0.65,-15.625,-0.9901,-0.35,-0.03,0.16,0.18,100.3448,0
639,1998-04-30,3.8,1.6727,1868.41,310.7,0.33049250399999996,0.65,-15.625,-0.9901,-0.35,-0.03,0.16,0.18,100.3448,0
640,1998-04-06,3.8,1.6395,1769.95,292.8,0.264866654,0.52,-15.384620000000002,1.0142,-0.44,-0.2,-0.08,-0.11,100.1567,0
641,1998-04-09,3.8,1.672,1566.52,285.0,0.089240358,0.2,-21.990370000000002,-6.868689999999999,-0.88,-0.83,-0.92,-0.74,99.73416,0
642,1998-04-12,3.8,1.6615,2003.16,292.3,0.236582603,0.26,-19.96558,-14.922479999999998,-0.28,-0.2,-0.27,-0.08,99.97964,0
643,1998-07-27,5.1,1.6565,1933.26,290.65,0.15894482599999998,0.44,-14.51356,-4.6692599999999995,-0.6,-0.35,-0.28,-0.22,99.82663000000001,0
644,1998-07-28,5.1,1.6485,1896.53,290.6,0.15894482599999998,0.44,-14.51356,-4.6692599999999995,-0.6,-0.35,-0.28,-0.22,99.82663000000001,0
645,1998-07-29,5.1,1.6440000000000001,1881.49,290.75,0.15894482599999998,0.44,-14.51356,-4.6692599999999995,-0.6,-0.35,-0.28,-0.22,99.82663000000001,0
646,1998-07-30,5.1,1.6415,1919.58,290.0,0.15894482599999998,0.44,-14.51356,-4.6692599999999995,-0.6,-0.35,-0.28,-0.22,99.82663000000001,0
647,1998-07-31,5.1,1.6349,1872.39,288.85,0.15894482599999998,0.44,-14.51356,-4.6692599999999995,-0.6,-0.35,-0.28,-0.22,99.82663000000001,0
648,1998-10-26,6.6,1.683,1724.98,291.45,0.218879138,0.42,-17.85714,-14.202329999999998,-0.41,-0.31,-0.3,-0.01,99.8261,0
649,1998-10-27,6.6,1.6722,1717.63,293.0,0.218879138,0.42,-17.85714,-14.202329999999998,-0.41,-0.31,-0.3,-0.01,99.8261,0
650,1998-10-28,6.6,1.672,1737.35,293.15,0.218879138,0.42,-17.85714,-14.202329999999998,-0.41,-0.31,-0.3,-0.01,99.8261,0
651,1998-10-29,6.6,1.6758,1757.19,294.0,0.218879138,0.42,-17.85714,-14.202329999999998,-0.41,-0.31,-0.3,-0.01,99.8261,0
652,1998-10-30,6.6,1.6735,1771.39,292.3,0.218879138,0.42,-17.85714,-14.202329999999998,-0.41,-0.31,-0.3,-0.01,99.8261,0
653,1999-01-01,3.8,1.66045,2200.37,287.3666666666667,0.296265155,0.38,-15.412189999999999,-13.88889,-0.3,-0.17,-0.09,0.03,100.1705,0
654,1999-01-02,3.8,1.641,2510.09,286.9,0.21767245600000001,0.56,-10.23339,-12.77014,-0.32,-0.07,0.14,0.22,100.3646,0
655,1999-01-03,3.8,1.6058,2295.18,286.7,0.190215726,0.79,-7.2695,-11.729619999999999,-0.34,-0.04,0.32,0.41,100.5401,0
656,1999-01-04,3.8,1.6063,2493.37,280.55,0.20010789399999998,0.89,-7.48663,-13.333329999999998,-0.37,-0.07,0.32,0.42,100.6957,0
657,1999-01-06,3.8,1.615,2412.03,266.85,0.19321718899999998,1.33,7.27273,-8.23293,0.06,0.33,1.04,1.13,100.9357,0
658,1999-01-07,3.8,1.5765,2706.18,262.6,0.19402894699999998,1.24,6.41026,-8.26613,-0.41,0.01,0.66,0.77,101.0128,0
659,1999-01-09,3.8,1.6023,2750.8,254.7,0.291513168,1.24,22.016460000000002,1.51844,-0.34,-0.01,0.54,0.66,101.1248,0
660,1999-01-10,3.8,1.655,2736.85,307.5,0.259126173,1.25,34.21634,22.72727,-0.22,0.23,0.83,0.91,101.1805,0
661,1999-01-11,3.8,1.6404,2967.65,291.35,0.215452234,0.96,24.63768,14.96599,-0.22,0.13,0.55,0.61,101.2397,0
662,1999-01-12,3.8,1.5959999999999999,3353.71,289.15,0.20052098699999998,1.08,34.83871,18.45103,0.14,0.53,0.88,0.97,101.2882,0
663,1999-04-02,3.1,1.6395,2410.07,287.25,0.21767245600000001,0.56,-10.23339,-12.77014,-0.32,-0.07,0.14,0.22,100.3646,0
664,1999-04-03,3.1,1.6065,2292.89,287.7,0.190215726,0.79,-7.2695,-11.729619999999999,-0.34,-0.04,0.32,0.41,100.5401,0
665,1999-04-26,3.1,1.6113,2652.05,281.5,0.201773696,1.04,-2.29277,-10.0,-0.18,0.11,0.7,0.8,100.8312,0
666,1999-04-27,3.1,1.6177,2602.41,281.05,0.201773696,1.04,-2.29277,-10.0,-0.18,0.11,0.7,0.8,100.8312,0
667,1999-04-28,3.1,1.6148,2550.37,283.0,0.201773696,1.04,-2.29277,-10.0,-0.18,0.11,0.7,0.8,100.8312,0
668,1999-04-29,3.1,1.6105,2528.44,283.0,0.201773696,1.04,-2.29277,-10.0,-0.18,0.11,0.7,0.8,100.8312,0
669,1999-04-30,3.1,1.6085,2542.85,286.6,0.201773696,1.04,-2.29277,-10.0,-0.18,0.11,0.7,0.8,100.8312,0
670,1999-04-06,3.1,1.6074,2478.34,265.3,0.19321718899999998,1.33,7.27273,-8.23293,0.06,0.33,1.04,1.13,100.9357,0
671,1999-04-11,3.1,1.6375,3055.95,290.6,0.215452234,0.96,24.63768,14.96599,-0.22,0.13,0.55,0.61,101.2397,0
672,1999-07-26,5.3,1.5905,2619.19,253.5,0.235311087,1.22,10.8209,-3.6734699999999996,-0.2,0.11,0.75,0.85,101.0716,0
673,1999-07-27,5.3,1.5895,2679.33,254.6,0.235311087,1.22,10.8209,-3.6734699999999996,-0.2,0.11,0.75,0.85,101.0716,0
674,1999-07-28,5.3,1.5935,2705.84,254.1,0.235311087,1.22,10.8209,-3.6734699999999996,-0.2,0.11,0.75,0.85,101.0716,0
675,1999-07-29,5.3,1.6130000000000002,2640.01,253.9,0.235311087,1.22,10.8209,-3.6734699999999996,-0.2,0.11,0.75,0.85,101.0716,0
676,1999-07-30,5.3,1.6207,2638.49,255.6,0.235311087,1.22,10.8209,-3.6734699999999996,-0.2,0.11,0.75,0.85,101.0716,0
677,2000-01-31,1.5,1.6182,3940.35,283.3,0.114144299,0.97,30.6,25.0,-0.01,0.47,0.93,0.77,101.2641,0
678,2000-01-02,1.5,1.615,4051.98,283.0,0.114144299,0.97,30.6,25.0,-0.01,0.47,0.93,0.77,101.2641,0
679,2000-01-03,1.5,1.5849,4784.08,292.9,0.125267232,0.57,19.885279999999998,28.15315,0.0,0.35,0.63,0.39,101.1956,0
680,2000-01-05,1.5,1.5558,3958.08,275.25,0.064868963,0.65,16.42599,28.66667,-0.17,0.05,0.42,0.17,100.9885,0
681,2000-01-06,1.5,1.4915,3582.5,272.5,0.105410003,0.41,3.7288099999999997,24.50766,-0.56,-0.38,-0.25,-0.45,100.8391,0
682,2000-01-08,1.5,1.4992,3685.52,277.6,0.118999013,-0.26,-1.51515,29.02542,-0.43,-0.32,-0.44,-0.68,100.3988,0
683,2000-01-09,1.5,1.4605,4234.33,277.0,0.11370308800000001,-0.2,-2.36088,28.20513,-0.54,-0.39,-0.58,-0.72,100.12,0
684,2000-01-11,1.5,1.4452,3333.39,265.5,-0.009317038,-0.45,-4.48505,21.69625,-0.45,-0.43,-0.83,-0.81,99.43533000000001,0
685,2000-01-12,1.5,1.4373,2645.29,269.2,-0.0684198,-0.53,-15.629979999999998,10.96154,-0.72,-0.85,-1.28,-1.21,99.06218,0
686,2000-04-02,7.5,1.5915,4244.14,293.65,0.114144299,0.97,30.6,25.0,-0.01,0.47,0.93,0.77,101.2641,0
687,2000-04-05,7.5,1.5435,3720.24,280.0,0.064868963,0.65,16.42599,28.66667,-0.17,0.05,0.42,0.17,100.9885,0
688,2000-04-08,7.5,1.5022,3787.36,273.95,0.118999013,-0.26,-1.51515,29.02542,-0.43,-0.32,-0.44,-0.68,100.3988,0
689,2000-07-31,0.5,1.4983,3766.99,276.75,0.118999013,-0.26,-1.51515,29.02542,-0.43,-0.32,-0.44,-0.68,100.3988,0
690,2000-10-30,2.5,1.453,3191.4,264.75,-0.009317038,-0.45,-4.48505,21.69625,-0.45,-0.43,-0.83,-0.81,99.43533000000001,0
691,2000-10-31,2.5,1.4505,3369.63,264.5,-0.009317038,-0.45,-4.48505,21.69625,-0.45,-0.43,-0.83,-0.81,99.43533000000001,0
692,2001-01-01,-1.1,1.4966,2381.19,272.2166666666667,-0.063103697,0.01,-22.93853,-3.19549,-1.03,-1.21,-1.16,-0.86,98.73997,0
693,2001-01-29,-1.1,1.4569999999999999,2838.34,262.85,-0.059847214,0.22,-21.28637,-12.07207,-0.78,-0.82,-0.62,-0.41,98.50379000000001,0
694,2001-01-30,-1.1,1.4615,2838.35,264.95,-0.059847214,0.22,-21.28637,-12.07207,-0.78,-0.82,-0.62,-0.41,98.50379000000001,0
695,2001-01-31,-1.1,1.4613,2772.73,264.5,-0.059847214,0.22,-21.28637,-12.07207,-0.78,-0.82,-0.62,-0.41,98.50379000000001,0
696,2001-01-02,-1.1,1.4775,2782.79,267.65,-0.059847214,0.22,-21.28637,-12.07207,-0.78,-0.82,-0.62,-0.41,98.50379000000001,0
697,2001-01-03,-1.1,1.4553,2183.37,266.35,-0.177754973,0.47,-21.85008,-22.319860000000002,-1.03,-1.01,-0.67,-0.42,98.35965,1
698,2001-01-05,-1.1,1.4340000000000002,2168.24,264.0,-0.104414585,1.77,-16.74419,-37.47841,-0.59,-0.45,0.7,1.16,98.28058,1
699,2001-01-06,-1.1,1.416,2149.44,265.4,-0.152705956,1.79,-13.0719,-38.664320000000004,-0.52,-0.38,0.86,1.33,98.26688,1
700,2001-01-08,-1.1,1.433,2068.38,267.35,-0.20664306,1.61,-14.871789999999999,-44.82759,-0.36,-0.19,0.92,1.31,98.16107,1
701,2001-01-10,-1.1,1.4785,1480.46,290.6,-0.225552822,2.41,-19.86063,-64.64811999999999,-0.37,-0.17,1.41,2.07,98.14994,1
702,2001-01-11,-1.1,1.462,1746.3,280.6,-0.18022698899999998,2.78,-19.30435,-69.69206,-0.21,0.07,1.86,2.54,98.30239,1
703,2001-04-01,2.4,1.493,2566.83,267.1,-0.063103697,0.01,-22.93853,-3.19549,-1.03,-1.21,-1.16,-0.86,98.73997,0
704,2001-04-30,2.4,1.4306,2116.24,263.15,-0.104414585,1.77,-16.74419,-37.47841,-0.59,-0.45,0.7,1.16,98.28058,1
705,2001-04-05,2.4,1.4362,2191.53,266.6,-0.104414585,1.77,-16.74419,-37.47841,-0.59,-0.45,0.7,1.16,98.28058,1
706,2001-04-10,2.4,1.4774,1597.31,290.35,-0.225552822,2.41,-19.86063,-64.64811999999999,-0.37,-0.17,1.41,2.07,98.14994,1
707,2001-07-30,-1.7,1.426,2017.84,266.3,-0.20664306,1.61,-14.871789999999999,-44.82759,-0.36,-0.19,0.92,1.31,98.16107,1
708,2001-07-31,-1.7,1.4252,2027.13,265.9,-0.20664306,1.61,-14.871789999999999,-44.82759,-0.36,-0.19,0.92,1.31,98.16107,1
709,2001-10-29,1.1,1.4525,1699.52,278.6,-0.18022698899999998,2.78,-19.30435,-69.69206,-0.21,0.07,1.86,2.54,98.30239,1
710,2001-10-30,1.1,1.4546,1667.41,280.4,-0.18022698899999998,2.78,-19.30435,-69.69206,-0.21,0.07,1.86,2.54,98.30239,1
711,2001-10-31,1.1,1.4534,1690.2,278.75,-0.18022698899999998,2.78,-19.30435,-69.69206,-0.21,0.07,1.86,2.54,98.30239,1
712,2002-01-01,3.5,1.4497,1964.825,277.73333333333335,-0.14631297599999998,3.39,-1.94553,-67.96117,0.0,0.41,2.59,3.28,98.84482,0
713,2002-01-28,3.5,1.4074,1943.91,279.1,-0.157059161,3.18,-3.6965,-64.54918,0.08,0.49,2.55,3.17,99.12988,0
714,2002-01-29,3.5,1.4132,1892.99,277.9,-0.157059161,3.18,-3.6965,-64.54918,0.08,0.49,2.55,3.17,99.12988,0
715,2002-01-30,3.5,1.416,1913.44,281.5,-0.157059161,3.18,-3.6965,-64.54918,0.08,0.49,2.55,3.17,99.12988,0
716,2002-01-31,3.5,1.412,1934.03,282.3,-0.157059161,3.18,-3.6965,-64.54918,0.08,0.49,2.55,3.17,99.12988,0
717,2002-01-02,3.5,1.4158,1911.24,283.9,-0.157059161,3.18,-3.6965,-64.54918,0.08,0.49,2.55,3.17,99.12988,0
718,2002-01-03,3.5,1.419,1802.74,295.4,-0.02703546,3.49,6.53061,-59.50226,0.28,0.84,3.01,3.56,99.34682,0
719,2002-01-04,3.5,1.4407,1862.62,303.1333333333333,-0.065479392,3.49,1.7543900000000001,-55.55556,0.18,0.72,2.89,3.45,99.43845999999999,0
720,2002-01-05,3.5,1.4621,1677.53,308.35,-0.150444359,3.43,-3.9106099999999997,-52.20994,0.11,0.6,2.74,3.41,99.38589,0
721,2002-01-07,3.5,1.5307,1403.8,312.1,-0.24979036100000002,2.97,-11.21673,-52.13675,-0.03,0.22,2.07,2.92,98.91193,0
722,2002-01-08,3.5,1.5578,1280.0,302.25,-0.225668222,2.64,-13.654620000000001,-51.785709999999995,-0.14,0.0,1.54,2.5,98.60615,0
723,2002-01-10,3.5,1.5708,1213.72,321.75,-0.20616948,2.36,-14.78261,-26.85185,-0.19,-0.11,1.19,2.18,98.08617,0
724,2002-01-11,3.5,1.5638,1360.7,319.85,-0.194524113,2.82,-12.93103,-34.2246,-0.07,0.16,1.72,2.71,97.93169,0
725,2002-04-01,2.4,1.4455,2059.38,277.75,-0.14631297599999998,3.39,-1.94553,-67.96117,0.0,0.41,2.59,3.28,98.84482,0
726,2002-04-04,2.4,1.4349,1789.75,301.7,-0.065479392,3.49,1.7543900000000001,-55.55556,0.18,0.72,2.89,3.45,99.43845999999999,0
727,2002-04-29,2.4,1.4592,1656.93,309.7,-0.150444359,3.43,-3.9106099999999997,-52.20994,0.11,0.6,2.74,3.41,99.38589,0
728,2002-04-30,2.4,1.4565,1688.23,308.2,-0.150444359,3.43,-3.9106099999999997,-52.20994,0.11,0.6,2.74,3.41,99.38589,0
729,2002-04-07,2.4,1.5236999999999998,1414.265,310.6,-0.24979036100000002,2.97,-11.21673,-52.13675,-0.03,0.22,2.07,2.92,98.91193,0
730,2002-04-10,2.4,1.569,1139.9,320.3,-0.20616948,2.36,-14.78261,-26.85185,-0.19,-0.11,1.19,2.18,98.08617,0
